sub_id,trial,txt,img
AS4NIEQJWCG3M,20,Someone in pain,8
AS4OUUE7SS7L9,1,I feel distressed over this image and grief for the victim,16
AS4OUUE7SS7L9,2,I feel frightened for the community if these murders are truly happening,17
AS4OUUE7SS7L9,3,"Its a man with a gun, looks like he is acting in a movie",9
AS4OUUE7SS7L9,4,I feel sorry for the woman who was beat but angry towards the person who did it to her.,5
AS4OUUE7SS7L9,5,"Holy wow, that must be so painful. I feel sad for this man",13
AS4OUUE7SS7L9,6,"I feel slightly fearful for this person, again looks like a movie actor.",3
AS4OUUE7SS7L9,7,I feel sad for this person and what they may have gone through,6
AS4OUUE7SS7L9,8,I am afraid for the people and hope they were not hurt,15
AS4OUUE7SS7L9,9,scared for the people involved in this horrible accident as well as their families.,19
AS4OUUE7SS7L9,10,sad for this child and feel as scared as he or she is,7
AS4OUUE7SS7L9,11,I feel sadness,4
AS4OUUE7SS7L9,12,I feel frightened for this kidnapping victim,10
AS4OUUE7SS7L9,13,I feel like these boys are playing in an area they should not be playing in.,18
AS4OUUE7SS7L9,14,I am freaked out and feel a ton of fear for this person,12
AS4OUUE7SS7L9,15,I feel these protestors anger toward their governemtn,8
AS4OUUE7SS7L9,16,Fearful that someone may have been hurt but surely hope not.,20
AS4OUUE7SS7L9,17,"I feel numbness for this person, looks like he is strung out on some form of drugs",2
AS4OUUE7SS7L9,18,"He will surely feel that in the morning, but its his career",11
AS4OUUE7SS7L9,19,"Poor baby, looks like a premie, sad for this little one but hopeful it survives",1
AS4OUUE7SS7L9,20,"feeling sad for these people, but hope no injuries and all are ok",14
AS53TLW26LCK0,1,A hole that is being,16
AS53TLW26LCK0,2,someone screaming and falling.,3
AS53TLW26LCK0,3,A post through his lip,13
AS53TLW26LCK0,4,Dirt on kids,18
AS53TLW26LCK0,5,Man pointing a gun toward me,9
AS53TLW26LCK0,6,Fire and gases where men are,15
AS53TLW26LCK0,7,A fighter beaten badly,11
AS53TLW26LCK0,8,a bicycle rider on fire,12
AS53TLW26LCK0,9,A man covered in blood,8
AS53TLW26LCK0,10,A woman with black eyes,5
AS53TLW26LCK0,11,2 men wrestling,10
AS53TLW26LCK0,12,Bleeding man on the ground d,17
AS53TLW26LCK0,13,drug addict shooting up,2
AS53TLW26LCK0,14,child with blood and bandages,7
AS53TLW26LCK0,15,bad wreck,19
AS53TLW26LCK0,16,plane crash people ok,14
AS53TLW26LCK0,17,woman with black eye and blood,6
AS53TLW26LCK0,18,a new born needing help,1
AS53TLW26LCK0,19,fire fighters carrying a woman,20
AS53TLW26LCK0,20,swollen eyes,4
AS6FM754MF2B2,1,"I feel afraid, I hope everything will be okay.",15
AS6FM754MF2B2,2,"I feel so bad, this person looks like they're in pain.",3
AS6FM754MF2B2,3,The pain from the fire must be so intense.,12
AS6FM754MF2B2,4,"This is intimidating, it makes me uneasy because I don't know their int",9
AS6FM754MF2B2,5,"It's hard to look at, this must be painful.",13
AS6FM754MF2B2,6,"What a terrible accident, oh my!",19
AS6FM754MF2B2,7,"This is painful, It looks like an infection",4
AS6FM754MF2B2,8,All those people must be exhausted and so scared.,14
AS6FM754MF2B2,9,"I feel bad, shes been hurt by someone.",5
AS6FM754MF2B2,10,"horrible, the poor victim",16
AS6FM754MF2B2,11,"Theyre so young to have gone through this, poor babies!",18
AS6FM754MF2B2,12,She must be in so much fear for her life right now. So scary,10
AS6FM754MF2B2,13,"I could cry, I hope the baby lives and is ok!!",1
AS6FM754MF2B2,14,"What a horrible accident, I don't think he survived it...",17
AS6FM754MF2B2,15,There's so much blood!!,8
AS6FM754MF2B2,16,"This poor woman, she's badly abused",6
AS6FM754MF2B2,17,"This is so scary, fires are so terrifying!",20
AS6FM754MF2B2,18,This looks painful! A hard blow,11
AS6FM754MF2B2,19,"He needs help, he's in a bad place of addiction...",2
AS6FM754MF2B2,20,"Poor child, they're hurt and in pain. I feel so much sympathy.",7
AS7R0KA3QNVKE,1,One man was death it was very sad,17
AS7R0KA3QNVKE,2,It was very sad feeling he buried one man,16
AS7R0KA3QNVKE,3,it was very afraid feeling because man was,11
AS7R0KA3QNVKE,4,it was very sad one baby wounded.,7
AS7R0KA3QNVKE,5,very sad feeling.,5
AS7R0KA3QNVKE,6,man was hurting a lot.,13
AS7R0KA3QNVKE,7,fear feeling.,9
AS8ETTV5AAHUG,1,Anger. That woman is being kidnapped,10
AS8ETTV5AAHUG,2,Sadness. But also relieved for the people that got away,14
AS8ETTV5AAHUG,3,Sad. This man looks to be in pain and very sad,4
AS8ETTV5AAHUG,4,Horrified. This is a terrible accident and I don’t believe there are survivors,19
AS8ETTV5AAHUG,5,Disgusted. The body that’s being buried is mutilated,16
AS8ETTV5AAHUG,6,Horrified. That man is bleeding everywhere. Seems badly injured,8
AS8ETTV5AAHUG,7,Horrified. This looks to be a murder scene,17
AS8ETTV5AAHUG,8,Disturbed. This man is strung out. Not long before an overdose,2
AS8ETTV5AAHUG,9,Nothing. This is a scene from a movie,11
AS8ETTV5AAHUG,10,Scared. The image of a gun pointed at me is scary,9
AS8ETTV5AAHUG,11,Horrified. I hope that woman can be saved,20
AS8ETTV5AAHUG,12,Disgusted. This woman is badly injured and victim of a crime,6
AS8ETTV5AAHUG,13,Heartbroken. The baby seems to be premature and being taken care of,1
AS8ETTV5AAHUG,14,Sad. These kids look hurt and lost,18
AS8ETTV5AAHUG,15,Horrified. Man is on fire. Hope it’s just a stunt,12
AS8ETTV5AAHUG,16,Breathtaking and dangerous looking image. Disaster,15
AS8ETTV5AAHUG,17,Interesting. Not quite sure what’s happening,3
AS8ETTV5AAHUG,18,Horrified. The child looks sad Ii pain,7
AS8ETTV5AAHUG,19,Angry. This woman looks to be abused,5
AS8ETTV5AAHUG,20,Intrigued. Don’t know if this is torture or ritual,13
AS96TX65Z2TB4,1,I feel scared because it looks like a scary fire,15
AS96TX65Z2TB4,2,I feel sad that the poor kids look sad and hungry and dirty,18
AS96TX65Z2TB4,3,I feel a little freaked out from her eyes and she looks sad,4
AS96TX65Z2TB4,4,wow this one scared me and is absolutely disgusting,8
AS96TX65Z2TB4,5,this looks scary but I also feel bad for her because it seems like she got hurt,6
AS96TX65Z2TB4,6,she looks like she got hit so I feel bad for her,5
AS96TX65Z2TB4,7,omg I feel so sad to see a hurt kid makes me want to cry,7
AS96TX65Z2TB4,8,I am confused it looks like something happened,14
AS96TX65Z2TB4,9,It looks like a newly born baby and looks like he crys,1
AS96TX65Z2TB4,10,Looks like a bad guy and makes me feel pity looks like he has a needle,2
AS96TX65Z2TB4,11,I am so sad about this poor lady but glad the firemen helped her it looks scary,20
AS96TX65Z2TB4,12,I feel disgusted by this bloody guy,11
AS96TX65Z2TB4,13,this is a sad accident I feel sad for the people,19
AS96TX65Z2TB4,14,It is nasty and repulsive to see a dead body,16
AS96TX65Z2TB4,15,ew scary and disgusting looks like it hurts bad,13
AS96TX65Z2TB4,16,it looks like an action movie set or cover nothing bad about it really,9
AS96TX65Z2TB4,17,omg looks scary and like its horrible pain so sad!!,12
AS96TX65Z2TB4,18,kind of disturbing and nasty to see a dead guy,17
AS96TX65Z2TB4,19,seems like he is attacking her makes me sad,10
AS96TX65Z2TB4,20,he is scary and seems like he needs help,3
AS97O9N1A0OH9,1,I think it's a dumb idea,12
AS97O9N1A0OH9,2,"Statistically not going to happen, probably",14
AS97O9N1A0OH9,3,Taken at the right time to take out the context,10
AS97O9N1A0OH9,4,This is why you shouldn't be a boxer,11
AS97O9N1A0OH9,5,Looks like a movie scene,8
AS97O9N1A0OH9,6,Literally nothing comes to mind,3
AS97O9N1A0OH9,7,Better pay attention!,19
AS97O9N1A0OH9,8,Circle of life,1
AS97O9N1A0OH9,9,You should learn how to fight,6
AS97O9N1A0OH9,10,Boys will be boys,18
AS97O9N1A0OH9,11,Unsung heroes,20
AS97O9N1A0OH9,12,Hahaha,2
AS97O9N1A0OH9,13,Darwin's Law at work,13
AS97O9N1A0OH9,14,The real career,15
AS97O9N1A0OH9,15,I got nothing,4
AS97O9N1A0OH9,16,You should probably take your finger off the trigger,9
AS97O9N1A0OH9,17,Live and learn,5
AS97O9N1A0OH9,18,Nothing,17
AS97O9N1A0OH9,19,Going to take it deeper?,16
AS97O9N1A0OH9,20,I literally thought of nothing,7
ASFQ9G5I1CGE0,1,"Oh my, Surely his friends and family wh",13
ASFQ9G5I1CGE0,2,Hopefully she will be able to recover from that disas,20
ASFQ9G5I1CGE0,3,Looks like there are quite a bit of survivors?,14
ASFQ9G5I1CGE0,4,Well those things do happen when you play that sport.,11
ASFQ9G5I1CGE0,5,The baby is getting help from experts who know what th,1
ASFQ9G5I1CGE0,6,That looks like hell on earth. Hopefully he was able to ride out of it and that he h,12
ASFQ9G5I1CGE0,7,"Those poor children, but at least they survived. Hopefully they will go one to liv",18
ASFQ9G5I1CGE0,8,I wonder if anyone survived the crash. They,19
ASFQ9G5I1CGE0,9,How dare you. Well I don't really have,9
ASFQ9G5I1CGE0,10,I hope he is really dead and not being buried alive.,16
ASFQ9G5I1CGE0,11,Hopefully he is not suffering any more. Th,17
ASFQ9G5I1CGE0,12,HOpefully she got away form her abuser for good.,5
ASFQ9G5I1CGE0,13,I'mnot sure what is going on here? Did he get electrified?,3
ASFQ9G5I1CGE0,14,I hope she will be able to see out of her eye when that heals. I w,6
ASFQ9G5I1CGE0,15,"He looks like he feels better now, but his choice",2
ASFQ9G5I1CGE0,16,I wonder if this was war or if he got into a fig,8
ASFQ9G5I1CGE0,17,"That poor child, at least he is gettinghelp",7
ASFQ9G5I1CGE0,18,oh no! i hope she gets away,10
ASFQ9G5I1CGE0,19,"another picture of hell, i hope they",15
ASFQ9G5I1CGE0,20,he needs to go to the ER,4
ASJTVT6OQMCWS,1,He appears to have been part of a violent attack or a bombing but escaped alive,8
ASJTVT6OQMCWS,2,"She looks extremely upset and may have been beat up, but thankfully she is ok and her face will heal.",6
ASJTVT6OQMCWS,3,Scary fire but the fireman did a good job rescuing this woman. Hopefully she is ok and doesnt look to be too badly burned,20
ASJTVT6OQMCWS,4,It appears this man has been killed. hopefully it wasnt painful,17
ASJTVT6OQMCWS,5,Poor baby got violently hurt.  Thankfully he is alive and will heal,7
ASJTVT6OQMCWS,6,It appears he is trying to kidnap her.  She will escape and fight back she is tough I can tell,10
ASJTVT6OQMCWS,7,Poor children it what looks like a war torn country. They will find their way and come out on top,18
ASJTVT6OQMCWS,8,Premature baby is gently beingiven a bath. he will grow up big and strong,1
ASJTVT6OQMCWS,9,Man burying a deceased man.  Maybe this is fake and jis for a picture,16
ASJTVT6OQMCWS,10,An addict doing drugs.  Hopefully he gets the help he needs,2
ASJTVT6OQMCWS,11,Crash landing that has many survivors. Pilot was very skilled,14
ASJTVT6OQMCWS,12,That looks painful but may also be fake. it could be glued top and bottom,13
ASJTVT6OQMCWS,13,Looks like a poster for a movie.  It is probably a fake gun or not loaded for the pic,9
ASJTVT6OQMCWS,14,She looks like she got beat up but may have just tripped and fell on h giving her black eyes,5
ASJTVT6OQMCWS,15,Person is yelling for help? but may be screaming in happiness.,3
ASJTVT6OQMCWS,16,Looks like a scene from Terminator the movie. That was a great movie,12
ASJTVT6OQMCWS,17,Looks like a scene out of the Rocky the movie. This can happen when boxing,11
ASJTVT6OQMCWS,18,Awful crash.  The driver escaped with no injuries thankfully.,19
ASJTVT6OQMCWS,19,A chemical plant exploded. Thankfully no one was working at the time,15
ASJTVT6OQMCWS,20,This man had a bad allergic reaction. He took this picture to show us why you always need bendaryl at home,4
ASK2PGGBFV4YR,1,stop,12
ASK2PGGBFV4YR,2,pain later,18
ASK2PGGBFV4YR,4,cool in the usa,13
ASK2PGGBFV4YR,5,pain,20
ASK2PGGBFV4YR,6,fire earth bad,15
ASK2PGGBFV4YR,7,pain,6
ASK2PGGBFV4YR,8,fake,10
ASK2PGGBFV4YR,9,pain,2
ASK2PGGBFV4YR,10,pain,19
ASK2PGGBFV4YR,11,blanks,9
ASK2PGGBFV4YR,12,sick boy,4
ASK2PGGBFV4YR,13,what happened,5
ASK2PGGBFV4YR,14,pain,7
ASK2PGGBFV4YR,15,why,17
ASK2PGGBFV4YR,16,?,3
ASK2PGGBFV4YR,17,stop,11
ASK2PGGBFV4YR,18,yea,1
ASK2PGGBFV4YR,19,for money?,8
ASK2PGGBFV4YR,20,stop,16
ASK6BGTYY8SV1,1,"It looks like this child has been through a lot. Maybe in war, I hope he’s gettin",7
ASK6BGTYY8SV1,2,This baby looks premature but is thriving.,1
ASK6BGTYY8SV1,3,This person looks stuck but is maybe an actor.,3
ASK6BGTYY8SV1,4,This man looks like he’s been in a massacre but is ok still physically.,8
ASK6BGTYY8SV1,5,This looks like a right or abduction but also kinda fake,10
ASK6BGTYY8SV1,6,Something looks wrong with this persons skin and eyes.,4
ASK6BGTYY8SV1,7,Looks like scientists studying a volcano in depth,15
ASK6BGTYY8SV1,8,A terrible car crash where people probably got injured,19
ASK6BGTYY8SV1,9,"A dangerous scene of a gun pointing, it’s scary",9
ASK6BGTYY8SV1,10,"Looks like she was hit in the face a few times, painful and sad",5
ASK6BGTYY8SV1,11,Looks painful but she’s smoking so maybe is ok,6
ASK6BGTYY8SV1,12,Terrible picture of children abandoned and alone,18
ASK6BGTYY8SV1,13,Sad how drugs can do things like this to people.  He could OD,2
ASK6BGTYY8SV1,14,"Someone being buried, this looks awful and scary",16
ASK6BGTYY8SV1,15,"A terrible scene of someone in a fire, she looks dead",20
ASK6BGTYY8SV1,16,A bad crash but looks like a lot of people survived,14
ASK6BGTYY8SV1,17,An awful scene especially with the dogs.  Terrible to see,17
ASK6BGTYY8SV1,18,Terrible photo of a fire and person will will probably die,12
ASK6BGTYY8SV1,19,An awful boxing hit but they are used to taking those punches,11
ASK6BGTYY8SV1,20,A piercing gone wrong.  He looks pissed,13
ASLCNTHZIBUM7,1,Horrific violence and people whoare hurting and in pain,14
ASLCNTHZIBUM7,2,"terrible pain and the poor little child and how his mama must feel, poor baby!",7
ASLCNTHZIBUM7,3,"lot of bloodshed and fighting is not good, if this is what that sport entales! I feel sad that",11
ASLCNTHZIBUM7,4,a terrible crash and I feel sad for the victim and his family!,19
ASLCNTHZIBUM7,5,so saad that this man had to turn to drugs and has a terrible lifestyle. just sad.,2
ASLCNTHZIBUM7,6,burying a friend maybe. just very sad! a terribl,16
ASLCNTHZIBUM7,7,screaming! not sure why--good or fun? or bad and terrible-looks bad?!,3
ASLCNTHZIBUM7,8,"oh my goodness--that poor family --and the firefighters, God help them!",20
ASLCNTHZIBUM7,9,is this person in trouble? I hope she is alright? looks like a fight of some sort?,10
ASLCNTHZIBUM7,10,oh boy--this is gross--maybe a custom?? still gross.,13
ASLCNTHZIBUM7,11,"Lord help this man, whether intentional of not.",12
ASLCNTHZIBUM7,12,"Fires are never goo--everyone , especially the courageous firefighters need Gods help",15
ASLCNTHZIBUM7,13,"oh poor sweet baby, Lord bless this little one and help him/her survive.",1
ASLCNTHZIBUM7,14,"sweet little boys, I hope they find the help they need, poor darlings.",18
ASLCNTHZIBUM7,15,"a terrible accident, not sure why someone is not callign the police, whatever happene",17
ASLCNTHZIBUM7,16,"more violence--this is a sad world and makes me sad, he is obviously angry!",8
ASLCNTHZIBUM7,17,"sad, I feel so bad for whatever the reason this poor woman is hurt-domestic violence?",6
ASLCNTHZIBUM7,18,more domestic violence? God help these poor folks. Makes me sad to see.,5
ASLCNTHZIBUM7,19,"oh my goodness, this poor fellow! I hope he has someone to help him",4
ASLCNTHZIBUM7,20,gun violence! terrible! He needs help mentally,9
ASN324YSQ02MH,1,I wonder how the man was killed,16
ASN324YSQ02MH,2,He must have nothing to live for.,2
ASN324YSQ02MH,3,He looks stuck and screaming for help.,3
ASN324YSQ02MH,4,"So much damage, I wonder how many died.",15
ASN324YSQ02MH,5,The baby looks in distress.,1
ASN324YSQ02MH,6,"Her family must be devastated, she looks too young to die.",20
ASN324YSQ02MH,7,These poor children they shouldn't have to experience this.,18
ASN324YSQ02MH,8,"That looks like a lot of damage to the car, the person is probably",19
ASN324YSQ02MH,9,"He looks like he's in pain, that's a lot of blood.",8
ASN324YSQ02MH,10,"Did he get shot, this is horrific.",17
ASN324YSQ02MH,11,good thing she knows self defense,10
ASN324YSQ02MH,12,He looks like he has a medical condition,4
ASN324YSQ02MH,13,What a tragedy hopefully everyone survived,14
ASN324YSQ02MH,14,I would be terrified to be at gunpoint,9
ASN324YSQ02MH,15,That looks painful so much blood.,11
ASN324YSQ02MH,16,Looks like a victim of domestic violence.,5
ASN324YSQ02MH,17,I wouldn't want that done on me.,13
ASN324YSQ02MH,18,"Poor woman, I hope she is safe now.",6
ASN324YSQ02MH,19,This child has suffered greatly.,7
ASN324YSQ02MH,20,"They're burning alive, looks like a dangerous stunt.",12
ASU0JSKLWRQHZ,1,She looks so sad I feel terrible for what she going through,4
ASU0JSKLWRQHZ,2,I feel angry if she was abused and sad if she was in an accident.,5
ASU0JSKLWRQHZ,3,This is horrible. I feel disgusted if he chose this by boxing,11
ASU0JSKLWRQHZ,4,"heart wrenching. they look so sad,",18
ASU0JSKLWRQHZ,5,dismayed that this person would choose this if it is a stunt.,12
ASU0JSKLWRQHZ,6,At least they are being buried and not left to the elements. sad,16
ASU0JSKLWRQHZ,7,devastating scorched earth!,15
ASU0JSKLWRQHZ,8,horrifying that such a young man is thinking of using,9
ASU0JSKLWRQHZ,9,how sad for that family.,19
ASU0JSKLWRQHZ,10,poor baby - this looks like a war torn area. the suffering...,7
ASU0JSKLWRQHZ,11,So sad that he died in trauma,17
ASU0JSKLWRQHZ,12,I am scared for her- I hope she is ok,20
ASU0JSKLWRQHZ,13,I am angry that he is trying to force her to do something she does not want to do!,10
ASU0JSKLWRQHZ,14,This is horrifying and frightening. I fear for those who did not make it out.,14
ASU0JSKLWRQHZ,15,"A little taken aback, but that is a cultural custom in some pl",13
ASU0JSKLWRQHZ,16,This is sad and demoralizing. I wish he could get help.,2
ASU0JSKLWRQHZ,17,I am scared for this person because they look frightened trap,3
ASU0JSKLWRQHZ,18,"Sad for her, whether it was accident or abuse.",6
ASU0JSKLWRQHZ,19,Feel scared but hopeful for this little one,1
ASU0JSKLWRQHZ,20,Scared and upset for this guy-- he is clearly angry,8
ASXDFSEXJNPXM,1,There must be so many people affected  by that fire that's sad.,15
ASXDFSEXJNPXM,2,This looks like a terrible crash those people look like they are in so much pain.,14
ASXDFSEXJNPXM,3,Hes getting punched hard it looks like it hurts a lot.,11
ASXDFSEXJNPXM,4,Brave firefighters rescuing someone she looks like shes almost dead. This is very sad hopefully shes okay.,20
ASXDFSEXJNPXM,5,A mans tong is spiked into the ground that looks very painful. I wonder how he ended up like this.,13
ASXDFSEXJNPXM,6,A severely scared person they look terrible life must be hard for them.,6
ASXDFSEXJNPXM,7,A woman is being kidnapped that's horrible hopefully someone was able to save her.,10
ASXDFSEXJNPXM,8,A very injured child so sad they must have a hard life especially with how people will treat them.,7
ASXDFSEXJNPXM,9,A dead person with people just looking this is a sad image that no one helped this person.,17
ASXDFSEXJNPXM,10,A person pointing a gun its not that bad but it could be worse depending on what they are going to do somewhat scary.,9
ASXDFSEXJNPXM,11,A person pushed up against glass screaming looks like it could be from a movie. Somewhat creepy looking but not very worrying.,3
ASXDFSEXJNPXM,12,The wreckage of a car crash I hope no one was very injured.,19
ASXDFSEXJNPXM,13,A person shooting up drugs they look passed out hopefully they wake up its very sad.,2
ASXDFSEXJNPXM,14,Two dirty kids from a coal plant behind them hopefully they don't have health issues.,18
ASXDFSEXJNPXM,15,A bloody man he looks like hes been injured hopefully he is okay.,8
ASXDFSEXJNPXM,16,A woman with black eyes looks like shes been beat up hopefully she isn't badly injured.,5
ASXDFSEXJNPXM,17,A baby in a lot of pain this is a horrific image its very hard to look at.,1
ASXDFSEXJNPXM,18,A person whos disfigured crying im sure there life has been hard they have a lot to cry about.,4
ASXDFSEXJNPXM,19,A person riding a bike on fire looks like a cool shot for a movie or something.,12
ASXDFSEXJNPXM,20,A person covering up a dead body in a grave hopefully they died in a non violent way.,16
ASZH3Z3BOG5YG,1,Wow! Loo,12
ASZH3Z3BOG5YG,2,Looks disturbing,16
ASZH3Z3BOG5YG,3,Wow! Looks disturbing. So sad,6
ASZH3Z3BOG5YG,4,So disturbing. What in,2
ASZH3Z3BOG5YG,5,Looks like a movie scene.,8
ASZH3Z3BOG5YG,6,"Extremely disturbing. So sad, what ha",17
ASZH3Z3BOG5YG,7,Looks disturbing. So sad. What happene,7
ASZH3Z3BOG5YG,8,Horrible. I dont like st,9
ASZH3Z3BOG5YG,9,Wow! Looks like they made it out safely,14
ASZH3Z3BOG5YG,10,What is going on?,10
ASZH3Z3BOG5YG,11,Wow! So sad. What happened,5
ASZH3Z3BOG5YG,12,What in the world? Looks painful,13
ASZH3Z3BOG5YG,13,Looks disturbing,15
ASZH3Z3BOG5YG,14,What happend? Poor kids so,18
ASZH3Z3BOG5YG,15,Hope everyone is ok. So disturbing,19
ASZH3Z3BOG5YG,16,Looks like a boxing movie scene,11
ASZH3Z3BOG5YG,17,"Aawww so sad, poor bab",1
ASZH3Z3BOG5YG,18,Looks very disturbing,3
ASZH3Z3BOG5YG,19,Wow! What happened? Not sure if its an allergic reaction,4
ASZH3Z3BOG5YG,20,So sad. Hope everyone made it out safely. So disturbing,20
AT4S5FAHC5R0D,1,Upsetting. I hope he is okay.,11
AT4S5FAHC5R0D,2,Poor children. It looks like they are living in a war zone.,18
AT4S5FAHC5R0D,3,Scary. It looks like she has been assaulted.,6
AT4S5FAHC5R0D,4,Newborn baby. Looks premature.,1
AT4S5FAHC5R0D,5,PLane crash. Scary. I hope there are survivors,14
AT4S5FAHC5R0D,6,This looks very painful and uncomfortable.,4
AT4S5FAHC5R0D,7,Poor child. What has happened to them? Were they in a fire?,7
AT4S5FAHC5R0D,8,Terrifying abduction.,10
AT4S5FAHC5R0D,9,Burial. Upsetting.,16
AT4S5FAHC5R0D,10,This looks like it may be from a film.,3
AT4S5FAHC5R0D,11,Scary. Crime. I feel like ducking away.,9
AT4S5FAHC5R0D,12,This is horrible. Looks like the woman is dead and burned.,20
AT4S5FAHC5R0D,13,"Blood, fear, upset. Looks like he was hit over the head.",8
AT4S5FAHC5R0D,14,Burning man. Possibly a stunt person. Very brave,12
AT4S5FAHC5R0D,15,"Ouch! That looks painful, but it is their culture.",13
AT4S5FAHC5R0D,16,"Fatal car crash. Distressing, disturbing, sad.",19
AT4S5FAHC5R0D,17,"Wildfire ? Flames, fear, things burning, destruction.",15
AT4S5FAHC5R0D,18,Looks like she was beaten. Possibly domestic abuse.,5
AT4S5FAHC5R0D,19,Drug use. Lost soul. Sadness. Depression. Hopelessness.,2
AT4S5FAHC5R0D,20,"Murder, upsetting, fear, sadness",17
AT7VOQM12BE4G,1,Abused by spouse or partner.,5
AT7VOQM12BE4G,2,"Shooting up getting high, miserable",2
AT7VOQM12BE4G,3,Abused children hidden away with no help from adults.,18
AT7VOQM12BE4G,4,"Horrific, probably drunk driver. Heartbreaking",19
AT7VOQM12BE4G,5,Abused or accident survivor.,7
AT7VOQM12BE4G,6,"Ouch, probably shot by someone or killed himself.",11
AT7VOQM12BE4G,7,Not sure what this makes me feel. Sad maybe,4
AT7VOQM12BE4G,8,"Horrific, hope everyone is OK and safe.",15
AT7VOQM12BE4G,9,"Horrific, thank God people survived this crash",14
AT7VOQM12BE4G,10,"Scary, house fires are horrific.",20
AT7VOQM12BE4G,11,"Newborn baby, nasty but beautiful.",1
AT7VOQM12BE4G,12,That's gonna hurt,13
AT7VOQM12BE4G,13,Don't know about this one,17
AT7VOQM12BE4G,14,"Kidnapped, scary",10
AT7VOQM12BE4G,15,"Definitely abused, hurt.",6
AT7VOQM12BE4G,16,In pain I think,8
AT7VOQM12BE4G,17,"Scary, tragic, and spooky.",16
AT7VOQM12BE4G,18,"Omg, scary and horrible.",12
AT7VOQM12BE4G,19,"Movie poster, obviously",9
AT7VOQM12BE4G,20,Can't even come up with anything,3
ATJFKLE175GF9,1,Gruesome,8
ATJFKLE175GF9,2,Sad.  Looks like the kids have to work or live in a dirty area. Could be playing,18
ATJFKLE175GF9,3,Look to be trapped and yelling for help,3
ATJFKLE175GF9,4,"Looks like she was in a fight.  Could be abuse, or just fighting someone else",6
ATJFKLE175GF9,5,Sad.  Looks like they have to bury someone that was killed/died,16
ATJFKLE175GF9,6,"Looks like the child was hurt.  Could have been during a war, or an accident that happened",7
ATJFKLE175GF9,7,Disturbing that the person is dead and the dogs are so close to the blood spread,17
ATJFKLE175GF9,8,Could be a plane crash and looks like many people made it out.  Hopefully no one trapped insdi,14
ATJFKLE175GF9,9,Looks like a bad car accident.  Hopefully the drivers survived,19
ATJFKLE175GF9,10,"Looks like a boxer fighting, and he has gotten hit pretty hard to start bleeding",11
ATJFKLE175GF9,11,Ouch.  This must hurt and be very uncomfortable,4
ATJFKLE175GF9,12,Scared.  Would want to follow their orders if they were real and near me,9
ATJFKLE175GF9,13,Hot! Would be extremely hot near a fire like that.  Looks to be escaping or a stunt person possibly,12
ATJFKLE175GF9,14,"Looks like it would hurt, but some cultures pierce body parts",13
ATJFKLE175GF9,15,Tiny.  Looks like a tiny newborn baby that may have some health issues,1
ATJFKLE175GF9,16,looks like she was rescued from a house fire.  Hopefully she is ok,20
ATJFKLE175GF9,17,Scary if she is being taken/kidnapped.  It could be friends joking or could be a training exer,10
ATJFKLE175GF9,18,"Ouch.  She could have been hit/punched to get black eyes, or could have had a surgery r",5
ATJFKLE175GF9,19,Bad.  Looks like he was shooting up drugs and could be OD'ed,2
ATJFKLE175GF9,20,Fire and hopefully ev,15
ATMIFF1CQZR0A,1,I feel a bit worried that he's going to suffer a concussion,11
ATMIFF1CQZR0A,2,"I feel concerned he has some sort of eye infection, but hopefully he's getting the treatment he needs.",4
ATMIFF1CQZR0A,3,I hope he's defending himself and not committing a crime,9
ATMIFF1CQZR0A,4,I'm glad this child is safe and being treated for his wounds,7
ATMIFF1CQZR0A,5,We're lucky to have a society with first responders,19
ATMIFF1CQZR0A,6,I hope this image helps others seek help for addiction,2
ATMIFF1CQZR0A,7,I'm glad they're able to search safely with their PPE,15
ATMIFF1CQZR0A,8,It's fortunate that so many survived something so horrific,14
ATMIFF1CQZR0A,9,"Very distressing, I hope his death was quick",17
ATMIFF1CQZR0A,10,"She looks beaten, but I'm glad she's away from her attacker",5
ATMIFF1CQZR0A,11,"She looks severely beaten, I'm glad she made it out alive!",6
ATMIFF1CQZR0A,12,I think he has one of those large lip piercings and he's doing this as a goof,13
ATMIFF1CQZR0A,13,"Looks like part of a movie promo of some sort, I don't think he's in troub",3
ATMIFF1CQZR0A,14,It's fortunate the person has someone that cares enough to bury them,16
ATMIFF1CQZR0A,15,This makes me thankful that we have child labor laws (for now),18
ATMIFF1CQZR0A,16,"It's crazy what stunt men and women can do, inspiring!",12
ATMIFF1CQZR0A,17,So thankful he's alive. People are incredible!,8
ATMIFF1CQZR0A,18,This man is such a hero! I'm glad for those like him.,20
ATMIFF1CQZR0A,19,This looks like it's from a self defense video. I'm happy that people are more aware of danger,10
ATMIFF1CQZR0A,20,Such a miracle what modern medicine can do. Looks like a life saved.,1
ATXAVU13VN2I,1,People getting help by p,15
ATXAVU13VN2I,2,Man being rude and evil,9
ATXAVU13VN2I,3,This could be ca,16
ATXAVU13VN2I,4,"Very disturbanig scene to see, hope all is",19
ATXAVU13VN2I,5,"This is a shame, looks scary.",12
ATXAVU13VN2I,6,"Kids look hungry, but they will survu=",18
ATXAVU13VN2I,7,"I fell sorry, person might have trouble seeing.",4
ATXAVU13VN2I,8,"This can be hopeless, but he will be alright.",6
ATXAVU13VN2I,9,Hope they all ascaped and not harmed.,20
ATXAVU13VN2I,10,"I feel sorry for this baby, hope baby survives.",1
ATXAVU13VN2I,11,This person is in fear but will escape.,3
