sub_id,trial,text,gpt_label
ABDD1YZ7XTNZR,18,Sheesh. Don't know what to say.,Non-reappraisal
ABDD1YZ7XTNZR,19,Looks intense. Like this person is a victim of something. or Injured.,Non-reappraisal
ABDD1YZ7XTNZR,20,These boys look like they just finished playing in the mud together. Now they're miserable to go back in the house,Reappraisal
ABH6J35XNVG01,1,I feel concerned for this man.  It seems he was involved in a serious accident of some sort.,Non-reappraisal
ABH6J35XNVG01,2,Feel outraged at this.  It seems the woman/girl is being abducted.,Non-reappraisal
ABH6J35XNVG01,3,"Boxing match, not all that concerned.",Non-reappraisal
ABH6J35XNVG01,4,"Looks to be a hazardous fire, possibly toxic.  Pretty concerning.",Non-reappraisal
ABH6J35XNVG01,5,New-born baby.  Not all that concerning.,Reappraisal
ABH6J35XNVG01,6,"Drug addict.  Not concerned, he's made his choice.",Non-reappraisal
ABH6J35XNVG01,7,"Man has some sort of issue with his face, pretty concerning.",Non-reappraisal
ABH6J35XNVG01,8,"No context, possibly a road acci",Non-reappraisal
ABH6J35XNVG01,9,"Fairly concerning.  Child has been a part of some tragic accident, possibly bombing/explosion?",Non-reappraisal
ABH6J35XNVG01,10,Can't really make out what is happening here.  Industrial,Non-reappraisal
ABH6J35XNVG01,11,It looks like she was absued and is having a cigarette to calm herself down maybe?,Reappraisal
ABH6J35XNVG01,12,"Plane crash/emergency landing,  Fairly concerning.",Non-reappraisal
ABH6J35XNVG01,13,"No idea what's happening here, doesn't seem to be serious.  Some sort of artistic photo/video maybe?",Reappraisal
ABH6J35XNVG01,14,Seemingly a man being buried.,Non-reappraisal
ABH6J35XNVG01,15,Some sort of tribal ritual/punishment?  May be completely normal to them.,Reappraisal
ABH6J35XNVG01,16,Firefighters rescuing people/retrieving bodies.  Sad.,Non-reappraisal
ABH6J35XNVG01,17,"Guy pointing a gun, doesn't really do anything for me.",Non-reappraisal
ABH6J35XNVG01,18,Seems to be a scene from a movie.  Clearly wearing protective gear to handle the fire.,Reappraisal
ABH6J35XNVG01,19,Victim of physical abuse perhaps?  Fairly concerning.,Non-reappraisal
ABH6J35XNVG01,20,Bad looking car accident.  Hard to imagine the driver/passenger(s) are ok.,Non-reappraisal
ABJK3FIK9DGPS,1,I feel scared and worried.,Non-reappraisal
ABJK3FIK9DGPS,2,What in the world. This can't be good. That's definitely not safe.,Non-reappraisal
ABR69T0ZE8XZO,1,It is great that so many people are willing to come to the aid of others in,Reappraisal
ABR69T0ZE8XZO,2,This is an awful situation but seems under oc,Reappraisal
ABR69T0ZE8XZO,3,"Wow, what a punch, amazing fight.",Reappraisal
ABR69T0ZE8XZO,4,"Wow, what did she do to deserve that?",Non-reappraisal
ABR69T0ZE8XZO,5,"What a hole, must have taken some tiome to dig",Non-reappraisal
ABR69T0ZE8XZO,6,At least the smoke is subsiding and they got her out.,Reappraisal
ABR69T0ZE8XZO,7,They found her and now can get her to safety.,Reappraisal
ABR69T0ZE8XZO,8,"Go ahead, make my day, PUNK!",Reappraisal
ABR69T0ZE8XZO,9,Now that is an amazing stunt!,Reappraisal
ABR69T0ZE8XZO,10,"What a shot, it is perfect for the horror movie we are doing.",Reappraisal
ABR69T0ZE8XZO,11,"Poor thing, I am sorry she tripped and hit so hard.",Non-reappraisal
ABR69T0ZE8XZO,12,"Wow, I am glad he is getting the help he needs and will live.",Reappraisal
ABR69T0ZE8XZO,13,"Amazin, what is going on with technology these days?",Non-reappraisal
ABR69T0ZE8XZO,14,Interesting,Non-reappraisal
ABR69T0ZE8XZO,15,Have mercy,Non-reappraisal
ABR69T0ZE8XZO,16,"Uh Oh, go get cleaned up before your Dad gets home.",Reappraisal
ABR69T0ZE8XZO,17,I hope this is a scene for a movie,Reappraisal
ABR69T0ZE8XZO,18,"Wow, it is amazing that ayone surviced",Reappraisal
ABR69T0ZE8XZO,19,Whew Wee......................,Non-reappraisal
ABR69T0ZE8XZO,20,OMG,Non-reappraisal
ABRHG9CF051DW,1,It is scary seeing a fire.,Non-reappraisal
ABRHG9CF051DW,2,This is interesting that a daredevil can ride through a fire,Reappraisal
ABRHG9CF051DW,3,This is disturbing.  A man is dead and people and anim,Non-reappraisal
ABRHG9CF051DW,4,This is disturbing and gross.,Non-reappraisal
ABRHG9CF051DW,5,I think it is nice epoeple are helping,Reappraisal
ABRHG9CF051DW,6,It looks like a women is being attacked which is upsetting,Non-reappraisal
ABRHG9CF051DW,7,This looks painful but probably is not,Reappraisal
ABRHG9CF051DW,8,It is disturbing but hopeful that firefighters may be able to save the person,Reappraisal
ABRHG9CF051DW,9,I am hopeful that baby will survive,Reappraisal
ABRHG9CF051DW,10,This looks scary having a gun pointed at you,Non-reappraisal
ABRHG9CF051DW,11,It looks upsetting as the person appears to have been beaten,Non-reappraisal
ABRHG9CF051DW,12,It looks like kids got into some mischief and had fun,Reappraisal
ABRHG9CF051DW,13,It is disturbing.  There person appears to have been abused,Non-reappraisal
ABRHG9CF051DW,14,It causes fear as this could happen to anyone,Non-reappraisal
ABRHG9CF051DW,15,This looks painful.  The person was beat up probably.  It scare,Non-reappraisal
ABRHG9CF051DW,16,This looks exhilarating.  The person may be on a,Reappraisal
ABRHG9CF051DW,17,This upsetting  The child was injured or beaten,Non-reappraisal
ABRHG9CF051DW,18,I have empathy for person.  they have eye issues from something,Non-reappraisal
ABRHG9CF051DW,19,It is disturbing as the person is doing drugs. I feel I could help,Reappraisal
ABRHG9CF051DW,20,It is painful.  I feel sorry for boxer as he got hit hard,Non-reappraisal
ABYT27GOCT0YU,1,injuired,Non-reappraisal
ABYT27GOCT0YU,2,attacked by opposite person.heavily injuired.,Non-reappraisal
ABYT27GOCT0YU,3,fire accident helping to get back,Reappraisal
ABYT27GOCT0YU,4,an died person covered.,Non-reappraisal
ABYT27GOCT0YU,5,a boy hol,Non-reappraisal
ABYT27GOCT0YU,6,flight accident affected people going to first aid,Non-reappraisal
ABYT27GOCT0YU,7,fire accident,Non-reappraisal
ABYT27GOCT0YU,9,road accident.,Non-reappraisal
ABYT27GOCT0YU,10,wounded severely.,Non-reappraisal
ABYT27GOCT0YU,11,fire fighter.,Non-reappraisal
ABYT27GOCT0YU,12,road accident he was injuired severly also died,Non-reappraisal
ABYT27GOCT0YU,13,fighting with someone injured severely,Non-reappraisal
ABYT27GOCT0YU,14,eye affected severely.,Non-reappraisal
ABYT27GOCT0YU,15,addicted to drugs.,Non-reappraisal
ABYT27GOCT0YU,16,new born babie taking bat,Non-reappraisal
ABYT27GOCT0YU,18,"she is refused to get in car,the man pulling back to th",Non-reappraisal
ABYT27GOCT0YU,19,affected with the env,Non-reappraisal
ABYT27GOCT0YU,20,making sound vigorously.,Non-reappraisal
AC53GS6RNZLVE,1,perhaps these are 2 brothers who are play wrestling,Reappraisal
AC53GS6RNZLVE,2,The 2 children have finally escaped the factory town and are on their way to freedom.,Reappraisal
AC53GS6RNZLVE,3,HE has just completed the most dangerous and amazing stunt of his entire life.,Reappraisal
AC53GS6RNZLVE,4,This politician was just hit in the face with a tomato.,Reappraisal
AC53GS6RNZLVE,5,He is having a very weird nap.,Reappraisal
AC53GS6RNZLVE,6,This is a scene from an amazing boxing movie and is very eciting,Reappraisal
AC53GS6RNZLVE,7,"Luckily, everyone escaped the crash unscathed.",Reappraisal
AC53GS6RNZLVE,8,The surgery was a success and he was able to see for the first time!,Reappraisal
AC53GS6RNZLVE,9,Everyone got off the plane safely and always remembered,Reappraisal
AC53GS6RNZLVE,10,The brave firefighters rescued this person at the last minute,Reappraisal
AC53GS6RNZLVE,11,After the surgery she was able to see fully for the first time,Reappraisal
AC53GS6RNZLVE,12,She successfully escaped the attacker and saved her family,Reappraisal
AC53GS6RNZLVE,13,They couldn't get the shot because the dog kept licking the fake blood,Reappraisal
AC53GS6RNZLVE,14,The poster for this action movie is very intense!,Reappraisal
AC53GS6RNZLVE,15,HE can finally manage his addiction safely at the treatment center,Reappraisal
AC53GS6RNZLVE,16,Controlled burning helps keep the forest healthy,Reappraisal
AC53GS6RNZLVE,17,The premature baby was delivered successfully and is healthy and happy,Reappraisal
AC53GS6RNZLVE,18,This is the craziest movie I have ever seen!,Reappraisal
AC53GS6RNZLVE,19,He was finally allowed to get the ceremonial lip piercing,Reappraisal
AC53GS6RNZLVE,20,She won an Oscar for her role in this dark and gritty movie,Reappraisal
ACBLSTBFM5H37,1,fear. Having a gun in your face would be scary.,Non-reappraisal
ACBLSTBFM5H37,2,concerned. domestic violence possibly?,Non-reappraisal
ACBLSTBFM5H37,3,wow. looks like a bad accident. head injury.,Non-reappraisal
ACBLSTBFM5H37,4,horror tragedy. anytime a child i s hurt it is bad.war?,Non-reappraisal
ACBLSTBFM5H37,5,woah looks like an abduction. help,Non-reappraisal
ACBLSTBFM5H37,6,"fear, one of my biggest fears is burning alive.",Non-reappraisal
ACBLSTBFM5H37,7,horrible. oil spill? pollution,Non-reappraisal
ACBLSTBFM5H37,8,painful. indigenous person somewhere in the world,Non-reappraisal
ACBLSTBFM5H37,9,"hot, appears to be screaming at sight of something",Non-reappraisal
ACBLSTBFM5H37,10,"scary small, premature birth.",Non-reappraisal
ACBLSTBFM5H37,11,scary thought. people dont ususally survive plane crash,Non-reappraisal
ACBLSTBFM5H37,12,"dangerous, life threatening auto wreck",Non-reappraisal
ACBLSTBFM5H37,13,gross murder scene? bad accident. scary,Non-reappraisal
ACBLSTBFM5H37,14,"frightening, war, death",Non-reappraisal
ACBLSTBFM5H37,15,"wow, boxing scene",Non-reappraisal
ACBLSTBFM5H37,16,sad poverty,Non-reappraisal
ACBLSTBFM5H37,17,"sad, ugly drug addiction",Non-reappraisal
ACBLSTBFM5H37,18,"heartbreaking, possibly domestic violence",Non-reappraisal
ACBLSTBFM5H37,19,"sad eyes,",Non-reappraisal
ACBLSTBFM5H37,20,"fear, tragedy.",Non-reappraisal
ACDIDJHRJ5THM,2,How awful to have this job.,Non-reappraisal
ACDIDJHRJ5THM,3,Such a painful image.,Non-reappraisal
ACDIDJHRJ5THM,4,Beautiful sight to see,Reappraisal
ACDIDJHRJ5THM,5,My heart hurts for anyone injured or dead.,Non-reappraisal
ACDIDJHRJ5THM,6,Please dont let the dogs lick the blood.,Non-reappraisal
ACDIDJHRJ5THM,7,I wonder what caused him to bleed so bad,Non-reappraisal
ACDIDJHRJ5THM,8,This woman looks like she has been through ALOT,Non-reappraisal
ACDIDJHRJ5THM,9,Looks like a serious medical condition,Non-reappraisal
ACDIDJHRJ5THM,10,This man is not winning his boxing match,Non-reappraisal
ACDIDJHRJ5THM,11,so sad what drug use can do,Non-reappraisal
ACDIDJHRJ5THM,12,oof- I really dont like this,Non-reappraisal
ACDIDJHRJ5THM,13,Kidnapping is scary,Non-reappraisal
ACDIDJHRJ5THM,14,so sad,Non-reappraisal
ACDIDJHRJ5THM,15,what a play,Non-reappraisal
ACDIDJHRJ5THM,16,shouting,Non-reappraisal
ACDIDJHRJ5THM,17,oh no a plane accident,Non-reappraisal
ACDIDJHRJ5THM,18,Terrible what she has to deal with,Non-reappraisal
ACDIDJHRJ5THM,19,So disturbi,Non-reappraisal
ACDIDJHRJ5THM,20,thank gd hes saving her,Reappraisal
ACL64UHE1FP6C,1,A man in a bubble. And get fun in the amusement park,Reappraisal
ACL64UHE1FP6C,2,The baby got an accident. The face is ful,Non-reappraisal
ACL64UHE1FP6C,3,A man injured in eye. This pic is like punch has given by someone in,Non-reappraisal
ACL64UHE1FP6C,4,This is like a fire accident that shows full of black smooky,Non-reappraisal
ACL64UHE1FP6C,5,His face is full of blood. Like he fight with someone.,Non-reappraisal
ACMN59IDRKHQL,1,This may be the last time but,Reappraisal
ACMN59IDRKHQL,2,Senseless violence,Non-reappraisal
ACMN59IDRKHQL,3,Looks like a stunt but a very dangerous one at that,Reappraisal
ACMN59IDRKHQL,4,Very sad elderly person possibly missing someone.,Non-reappraisal
ACMN59IDRKHQL,5,This person has been through severe trauma and is,Non-reappraisal
ACMN59IDRKHQL,6,"Dangerous human, not thinking, di",Non-reappraisal
ACMN59IDRKHQL,7,"Strong woman, traumatized but knows herself.",Reappraisal
ACMN59IDRKHQL,8,Pride in  doing what is cultural for him.,Reappraisal
ACMN59IDRKHQL,9,Sad but is providing dig,Reappraisal
ACMN59IDRKHQL,10,Anger and disgrace as this man navigates turnoil,Non-reappraisal
ACMN59IDRKHQL,11,Looks like an investigation in a toxic area,Non-reappraisal
ACMN59IDRKHQL,12,heroic rescue of a victim by responders,Reappraisal
ACMN59IDRKHQL,13,These people survived where most do not have that,Reappraisal
ACMN59IDRKHQL,14,Hard hit but comes with the territory,Reappraisal
ACMN59IDRKHQL,15,"Fear of the unkown, panic",Non-reappraisal
ACMN59IDRKHQL,16,Premature birth some medical issues.,Non-reappraisal
ACMN59IDRKHQL,17,struggle with evil doers.,Non-reappraisal
ACMN59IDRKHQL,18,accident that looks damaging to all.,Non-reappraisal
ACMN59IDRKHQL,19,"survivors, having a poor",Non-reappraisal
ACMN59IDRKHQL,20,"innocent child grievously injured, pa",Non-reappraisal
ACRA4Y46MZXKX,1,This is heartbreaking. Those poor people.,Non-reappraisal
ACRA4Y46MZXKX,2,These people are brave. Heroic an,Reappraisal
ACRA4Y46MZXKX,3,I am assuming this was voluntary. Some sort of tradition.,Reappraisal
ACRA4Y46MZXKX,4,I hope this baby is okay. So small poor thing,Non-reappraisal
ACRA4Y46MZXKX,5,Makes me think of terrorism. Innocent kids being hurt. Sad...,Non-reappraisal
ACRA4Y46MZXKX,6,Possibly a victim of a drug cartel.,Non-reappraisal
ACRA4Y46MZXKX,7,Rebellious teenager I think,Non-reappraisal
ACRA4Y46MZXKX,8,This looks painful but this person is a hero,Reappraisal
ACRA4Y46MZXKX,9,Domestic violence victim. Hope she is safe now.,Reappraisal
ACRA4Y46MZXKX,10,Boxing ring,Non-reappraisal
ACRA4Y46MZXKX,11,This is disgusting and makes me sick to my stomach,Non-reappraisal
ACRA4Y46MZXKX,12,It seems one of them is drunk possibly. off to dr phil,Reappraisal
ACRA4Y46MZXKX,13,I feel sorry for this persons condition. looks painful,Non-reappraisal
ACRA4Y46MZXKX,14,I hope this wasn't a drunk driver and they are okay.,Reappraisal
ACRA4Y46MZXKX,15,I feel afraid and nervous,Non-reappraisal
ACRA4Y46MZXKX,16,This is horrific and gross. The dogs should be,Non-reappraisal
ACRA4Y46MZXKX,17,Some sort of dare devil act... hot and scary.,Reappraisal
ACRA4Y46MZXKX,18,Looks like a home invasion victim I think.,Non-reappraisal
ACRA4Y46MZXKX,19,I have no idea honestly how to feel about this,Non-reappraisal
ACRA4Y46MZXKX,20,Makes me think of the Ukraine victims and terrorism. So sad.,Non-reappraisal
ACRWPI9M4PQZK,1,The poor children live in a very poluted area. That's not fun.,Non-reappraisal
ACRWPI9M4PQZK,2,The man is very injured and tramatised. It's terrible to see him feel so shocked and in,Non-reappraisal
ACRWPI9M4PQZK,3,That person is one fire. That's very painful and hor,Non-reappraisal
ACRWPI9M4PQZK,4,I hope the woman is alive. I'm worried that she died from smoke.,Reappraisal
ACRWPI9M4PQZK,5,That baby is small and need help. Hope it will be OK. Good it's getting help.,Reappraisal
ACRWPI9M4PQZK,6,Ouch. That punch would hurt. He's probably knocked out. Hopefully he's OK.,Non-reappraisal
ACRWPI9M4PQZK,7,That person looks very sad. I hope someone can comfort them. It sucks feeling sad.,Non-reappraisal
ACRWPI9M4PQZK,8,That's a terrible crash! I hope no one was hurt. Good to see help it there.,Reappraisal
ACRWPI9M4PQZK,9,I don't like the gun pointing at me. I feel like it's pointing at me for real. It's aggressive and unsettling.,Non-reappraisal
ACRWPI9M4PQZK,10,Is he hurting her? Looks like he is kidnapping her. Terrible! Hope she can get free.,Reappraisal
ACRWPI9M4PQZK,11,I'm unsettled there is a body. Why did they die? I,Non-reappraisal
ACRWPI9M4PQZK,12,That person looks like they are in major pain! What's going on? I'm confused.,Non-reappraisal
ACRWPI9M4PQZK,13,Poor child! They are injured. Looks like war or something terrible. Glad they got help.,Reappraisal
ACRWPI9M4PQZK,14,That fire is terrible! Are those scientists? They look like they are helping.,Reappraisal
ACRWPI9M4PQZK,15,That person looks like very upset. Looks like she's been beaten up and feels very bad. Hope,Non-reappraisal
ACRWPI9M4PQZK,16,Looks like she was beat up. I feel bad for her. She looks like she's in shock--stun,Non-reappraisal
ACRWPI9M4PQZK,17,Looks like this person was murdered. Terrible! The others are just standing. Where is the help?,Non-reappraisal
ACRWPI9M4PQZK,18,So sad to see. Looks like it could be an overdose. Hope he can get help. He doesn't lo,Reappraisal
ACRWPI9M4PQZK,19,So relieved to see the people off the plane. Hope everyone can make it out. Worried if anyone is still onboard.,Reappraisal
ACRWPI9M4PQZK,20,I'm uncomfortable with the lip split. Looks like a possible ritual. Not sure what's going on.,Non-reappraisal
ACVEP4160RHUW,1,T SHOULD BE VER SAD.,Non-reappraisal
ACVEP4160RHUW,2,The person looks very disgusting.,Non-reappraisal
ACVEP4160RHUW,3,The child was critical.,Non-reappraisal
ACVEP4160RHUW,4,This was disgusting,Non-reappraisal
ACVEP4160RHUW,5,The boy is shooting.,Non-reappraisal
ACVEP4160RHUW,6,THE IS CRITICAL,Non-reappraisal
ACVEP4160RHUW,7,THIS IS VERY DISGUSTING.,Non-reappraisal
ACVEP4160RHUW,8,THIS IMAGE LOOKS DANGEROUS,Non-reappraisal
ACVEP4160RHUW,9,This image looks afraid,Non-reappraisal
ACVEP4160RHUW,10,This looks vigorious,Reappraisal
ACVEP4160RHUW,11,this is an accident,Non-reappraisal
ACVEP4160RHUW,12,VERY TERRIBLE,Non-reappraisal
ACVEP4160RHUW,13,THE CHILD LOOKS HORROR,Non-reappraisal
ACVEP4160RHUW,14,THE CHILD IN SERIOUS CONDITION,Non-reappraisal
ACVEP4160RHUW,15,THE BOY USE DRUGS,Non-reappraisal
ACVEP4160RHUW,16,THE LADY LOOKS EYE PROBLEM,Non-reappraisal
ACVEP4160RHUW,17,THE MAN STRUGLING IN THE FIRE.,Non-reappraisal
ACVEP4160RHUW,18,THIS WAS PLANE ACCIDENT,Non-reappraisal
ACVEP4160RHUW,19,FIRE ACCIDENT,Non-reappraisal
ACVEP4160RHUW,20,GIRL WAS ABBUSED BY THE PERSON,Non-reappraisal
ACY3ZOOZMVS7Y,1,That is terrifying.  Hopefully nobody died.  The woman is black looks really injured.,Reappraisal
ACY3ZOOZMVS7Y,2,That poor woman.  I hope she is okay.  If she is alert she is probably mortified to be nude.,Non-reappraisal
ACY3ZOOZMVS7Y,3,What a terrible time he must have to turn to this.,Non-reappraisal
ACY3ZOOZMVS7Y,4,Was she beaten?  Did she get in a car accident?  Her eyes look painful.,Non-reappraisal
ACY3ZOOZMVS7Y,5,Oh no!  What a tiny baby!  I hope he thrives.  He looks very unhappy with his bath.,Reappraisal
ACY3ZOOZMVS7Y,6,What happened?  Why is nobody helping him or stopping the dogs from licking his blood?,Non-reappraisal
ACY3ZOOZMVS7Y,7,Is he a stuntman?  Otherwise why would someone ride their bike through painful fire?,Reappraisal
ACY3ZOOZMVS7Y,8,I imagine she was in a car accident.  Her finger and face are both horribly injured.,Non-reappraisal
ACY3ZOOZMVS7Y,9,It looks like he is trying to force her into the back of the van.  I hope she gets away!,Reappraisal
ACY3ZOOZMVS7Y,10,Is this torture?  Surely he didn't do this on purpose.,Non-reappraisal
ACY3ZOOZMVS7Y,11,What happened?  These people seem to have the appropriate clothing to investigate.,Reappraisal
ACY3ZOOZMVS7Y,12,"Oh, no!  Poor baby.  I hope he is not in too much pain.",Non-reappraisal
ACY3ZOOZMVS7Y,13,Wow.  This is startling.  Is he going to shoot me?,Non-reappraisal
ACY3ZOOZMVS7Y,14,Are they dirty from the smoke or from playing outside and having fun?,Reappraisal
ACY3ZOOZMVS7Y,15,It looks like someone threw tomato juice on him.  I'm not sure what happened!,Reappraisal
ACY3ZOOZMVS7Y,16,OUCH!  That looks like it really hurts.,Non-reappraisal
ACY3ZOOZMVS7Y,17,That is a terrible accident.  I hope everyone survives.,Reappraisal
ACY3ZOOZMVS7Y,18,Wow.  It is dumbfounding to see someone in a suit getting buried in the groun,Non-reappraisal
ACY3ZOOZMVS7Y,19,It looks like they have some sort of painful eye disease.  I feel sorry for them.,Non-reappraisal
ACY3ZOOZMVS7Y,20,This person doesn't look sincere in the screaming.  It looks like they're pretending to be trapped.,Non-reappraisal
AD0KOGRQZG4AL,1,The girl serious condition,Non-reappraisal
AD0KOGRQZG4AL,2,the boy was accident,Non-reappraisal
AD0KOGRQZG4AL,3,The boy was accident,Non-reappraisal
AD0KOGRQZG4AL,5,the boy lik,Non-reappraisal
AD0KOGRQZG4AL,6,the boy like ki,Non-reappraisal
AD0KOGRQZG4AL,7,the boy was some,Non-reappraisal
AD0KOGRQZG4AL,8,mysterious lo,Non-reappraisal
AD0KOGRQZG4AL,9,the man road accident,Non-reappraisal
AD0KOGRQZG4AL,10,the girl smoking,Non-reappraisal
AD0KOGRQZG4AL,11,the car accident,Non-reappraisal
AD0KOGRQZG4AL,12,the boy,Non-reappraisal
AD0KOGRQZG4AL,13,children look very poor,Non-reappraisal
AD0KOGRQZG4AL,14,baby was born,Non-reappraisal
AD0KOGRQZG4AL,15,drug addict,Non-reappraisal
AD0KOGRQZG4AL,16,the girl eye problem,Non-reappraisal
AD0KOGRQZG4AL,17,the boy cycling in fire,Non-reappraisal
AD0KOGRQZG4AL,18,plane accident,Non-reappraisal
AD0KOGRQZG4AL,19,The fire accident,Non-reappraisal
AD0KOGRQZG4AL,20,the girl kidnapping,Non-reappraisal
AD1ILDUXZHASF,1,Oh how awful! I feel so bad for her. What a rotten li,Non-reappraisal
AD1ILDUXZHASF,2,"Oh no, I hope no one died! What a terrible wreck!",Non-reappraisal
AD1ILDUXZHASF,3,What is wrong with this guy! What the heck! :(,Non-reappraisal
AD1ILDUXZHASF,4,People are disgusting. Rapists should be executed.,Non-reappraisal
AD1ILDUXZHASF,5,batman! Looks like a flaming good time!,Reappraisal
AD1ILDUXZHASF,6,That poor kid. Life is cruel,Non-reappraisal
AD1ILDUXZHASF,7,Glad they have heroes in life. Good for the firefighters! hope she's ok,Reappraisal
AD1ILDUXZHASF,8,boxing is brutal! Get rekt nerd,Non-reappraisal
AD1ILDUXZHASF,9,"glad everyone is okay for the most part. Looks terrible, but at least people survived.",Reappraisal
AD1ILDUXZHASF,10,Baby is gonna be alright. glad it's alive.,Reappraisal
AD1ILDUXZHASF,11,disgusting. Drug addicts need help... :(,Non-reappraisal
AD1ILDUXZHASF,12,dirty little buggers. Shouldn't they be in school? bad parenting,Non-reappraisal
AD1ILDUXZHASF,13,Alice cooper on an album cover? Looks weird to me.,Reappraisal
AD1ILDUXZHASF,14,bawwww. sad old man!,Non-reappraisal
AD1ILDUXZHASF,15,That poor guy... what's up with the dogs. SAD. I hate this so much,Non-reappraisal
AD1ILDUXZHASF,16,Awesome album cover. This is fucking SWEET.,Reappraisal
AD1ILDUXZHASF,17,gang violence? ugh. the world is so awful.,Non-reappraisal
AD1ILDUXZHASF,18,As someone who had a gun in his face... this is terrifying. Murder is so bad ugh I hate,Non-reappraisal
AD1ILDUXZHASF,19,Poor woman. That's a brutal shiner.,Non-reappraisal
AD1ILDUXZHASF,20,What the hell. People are rotten. I hate this.,Non-reappraisal
AD3V6XGQWRD6E,1,The boy looks shocked at what happened. Maybe a bombing. It isn't fair to the poor child.,Reappraisal
AD3V6XGQWRD6E,2,I think she was beat up by her boyfriend or husband. She looks like she's used to it.,Non-reappraisal
AD3V6XGQWRD6E,3,This guy is looking in the mirror to see if he looks cool holding a gun.,Reappraisal
AD3V6XGQWRD6E,4,This is during a major forest fire. It looks like it will take a long time to get put out,Non-reappraisal
AD3V6XGQWRD6E,5,This is disgusting. This must be for a ritual or something. He looks like he's in pain.,Non-reappraisal
AD3V6XGQWRD6E,6,"This looks like an extreme premie, it is very disturbing and seems like a movie.",Non-reappraisal
AD3V6XGQWRD6E,7,Looks like these boys work in or near a coal mine or factory. They look sad.,Reappraisal
AD3V6XGQWRD6E,8,a fireman is rescuing a woman from a burning building,Non-reappraisal
AD3V6XGQWRD6E,9,a person riding a bike through fire. This looks nuts. Why would someone do this?,Non-reappraisal
AD3V6XGQWRD6E,10,A person is trapped behind glass. He is yelling about something.,Non-reappraisal
AD3V6XGQWRD6E,11,This is a movie. A person got badly punched and blood is flying out everywhere.,Reappraisal
AD3V6XGQWRD6E,12,He's burying someone in a field. I wonder if he killed him.,Non-reappraisal
AD3V6XGQWRD6E,13,They have a lot of swelling in their face. I wonder if it's infected. They look like it hurts.,Non-reappraisal
AD3V6XGQWRD6E,14,A bad accident. I wonder if everyone was okay.,Reappraisal
AD3V6XGQWRD6E,15,A plane crashed in a field. A bunch of people walked away so that's great.,Reappraisal
AD3V6XGQWRD6E,16,he has to be dead because he lost so much blood. Someone shot him or stabbed him.,Non-reappraisal
AD3V6XGQWRD6E,17,She was in a bad accident or someone beat her up. She looks confused.,Non-reappraisal
AD3V6XGQWRD6E,18,he is shooting up drugs and looks out of it. sad,Non-reappraisal
AD3V6XGQWRD6E,19,"she is getting kidnapped, but it looks staged and they are acting",Reappraisal
AD3V6XGQWRD6E,20,he got hit in the head and is bleeding a lot. It looks like he's okay though,Reappraisal
AD864XMS1OHR0,2,the baby is suffering rom diseases,Non-reappraisal
AD864XMS1OHR0,4,there is a fire accidents the person is seems sad,Non-reappraisal
AD864XMS1OHR0,7,ther boy is,Non-reappraisal
AD864XMS1OHR0,8,ite acci,Non-reappraisal
AD864XMS1OHR0,9,the boy is suffering from,Non-reappraisal
AD864XMS1OHR0,10,the boy is playing boxing,Reappraisal
AD864XMS1OHR0,11,the man is died,Non-reappraisal
AD864XMS1OHR0,12,there is a fire accident,Non-reappraisal
AD864XMS1OHR0,13,there is a died person,Non-reappraisal
AD864XMS1OHR0,14,the person is affecting from diseases,Non-reappraisal
AD864XMS1OHR0,15,its seems very sad and person is suffering from the lips with the wood,Non-reappraisal
AD864XMS1OHR0,16,there is a fire accident the people are very sad,Non-reappraisal
AD864XMS1OHR0,17,the baby is suffering from the diseases,Non-reappraisal
AD864XMS1OHR0,18,the lady was attack by some boy,Non-reappraisal
AD864XMS1OHR0,19,the lady is was smoking,Non-reappraisal
AD864XMS1OHR0,20,the man is very angry,Non-reappraisal
ADFJOOSM3Q18G,1,This is heartbreaking. I hope hell,Non-reappraisal
ADFJOOSM3Q18G,2,She's been hit. That doesn't look pleasan,Non-reappraisal
ADFJOOSM3Q18G,3,The thought of being kidnapped is terrifying. I hope sh,Non-reappraisal
ADFJOOSM3Q18G,4,Depressing. Those kids haves,Non-reappraisal
ADFJOOSM3Q18G,5,Scary. Chemical fire of some sort? I would not want that job.,Non-reappraisal
ADFJOOSM3Q18G,6,jesus thats awful. i cant look for too long,Non-reappraisal
ADFJOOSM3Q18G,7,I am thankful Ive eever been in this situation,Reappraisal
ADFJOOSM3Q18G,8,oh god i hope shes ok,Reappraisal
ADFJOOSM3Q18G,9,heartbreaking.,Non-reappraisal
ADFJOOSM3Q18G,10,that is an awful wreck.,Non-reappraisal
ADFJOOSM3Q18G,11,i dont like this. it is hard to look at,Non-reappraisal
ADFJOOSM3Q18G,12,ouch. that poor kid.,Non-reappraisal
ADFJOOSM3Q18G,13,this seems like a trip. I dont know what is happening in this pic,Non-reappraisal
ADFJOOSM3Q18G,14,this is sad. i wonder what exactly happened here,Non-reappraisal
ADFJOOSM3Q18G,15,ouch! that looks super painful. i feel this picture.,Non-reappraisal
ADFJOOSM3Q18G,16,what the hell happened here. is he ok?,Non-reappraisal
ADFJOOSM3Q18G,17,this is rough.,Non-reappraisal
ADFJOOSM3Q18G,18,this looks scary.,Non-reappraisal
ADFJOOSM3Q18G,19,omg i cannot look at this,Non-reappraisal
