groupID,sub_id,group_cond,ind_cond,img,rate,txt
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,15,2,This one has to be a movie scene
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,15,1,scientists collecting samples maybe?
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,15,1,100 percent a photo from a movie.
empty-50,A11FHRIUGW7NFB,control,control,16,6,Burying a body. Sad. Be more respectful of our time!!!
empty-50,A32K4W6B31XWVR,control,control,16,5,Somebody burying a body. I hope he's an undertaker.
empty-50,A39C60IA4WVVJP,control,control,16,8,Oh my is he burying a friend of family member that is a bit di
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,16,3,I really cant tell what is going on here. Didd he fall out a window
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,16,9,This person has to be so sad burying someone possibly a friend
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,16,NA,"That might be his brother or son, this is very very sad."
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,16,2,Absolutely horrifying to watch a human in a hole in such an undignified manner.
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,16,4,What a sad view. I hope this arrest this killer
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,16,9,This would be impossible to do for some. I feed very sa
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,16,7,"scary, looks like a crime or a gang or something."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,16,7,"thats a pity, they shouldn't be burying people like that in af"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,16,5,The joys of working for a cartel
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,16,10,What is going on this is unreal
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,16,9,oh god did he kill him
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,16,5,Are they burying him? Or found him?
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,16,7,"a burial, war time?"
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,16,8,This looks like a murder.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,16,7,sad as someone looks like they are covering up a crime
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,16,7,buried!  Awful!
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,16,2,At least they are being buried and not left to the elements. sad
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,16,4,Couldn’t afford a coffin? Terrible
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,16,7,"I feel pity for the person in this photo and can't believe what is happening, shock."
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,16,5,I'm sad that this person is being buried.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,16,8,Scare and wondering why this guy killed the other guy.  I hope he is dead and not buried alive
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,16,7,Fear for this persons life
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,16,9,I feel fear for this man in this whole is he dead
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,16,2,The man is burrying a body.  See
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,16,5,I feel distressed over this image and grief for the victim
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,16,6,Maybe his helper was injured while working and no money for a proper burial.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,16,2,Looks like a movie scene not very scary
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,16,2,I feel confused and also a bit grossed out
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,16,10,it was very badly
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,16,3,securing a dead body
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,16,NA,This reminds me of the movie Casino.  I feel that this is from a movie.
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,16,4,peace that the man is being laid to rest.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,16,NA,He is burying his friend after a tough fought battle
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,16,9,This is horrible.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,16,2,she has very nice curly hair and jewelry
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,16,7,burying someone in their special plot of
id-uwffo-9-8,A1GME0CG669EF6,reappraisal,reapp,16,NA,one boy put the dead body
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,16,2,This clearly looks staged.
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,16,9,VERY SCARY
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,16,10,I can't imagine having to bury someone.  Must be very hard and sad at the same time.
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,16,6,Terrifying seeing someone be buried. Are they alive? Is this formal?
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,16,3,"It doesn't look formal, how spooky"
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,16,5,Someone is getting buried maybe gang violence related.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,16,2,Sadness.  Wonder what was the cause of death.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,16,4,Devastating! Horrod movie.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,16,7,How horrible it must for him to find someone dead.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,16,8,Someone is being buried. I wonder what happened to them.
id-uwffo-15-1,A1THZXYBYAZUZA,reappraisal & motivation,control,16,8,This is very fearful because there is a dead perso
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,16,6,"Burying bodies,"
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,16,2,He is showing compassion to bury this person with digni
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,16,7,Burying the dead in improvised area
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,16,3,this could be a very rural funeral.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,16,4,Is this from a movie?
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,16,2,Someone working on a farm messing around
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,16,3,What the hell was that
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,16,4,Burying a loved one in a makeshift grave due to no money
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,16,9,is he burrying a man alive!? murder maybe this picture is scary to see
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,16,1,"huh some sort of dead guy in the hole, wonder what he did"
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,16,6,"Oh, he dead dead. He had to have done something bad."
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,16,7,I'm unsettled there is a body. Why did they die? I
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,16,6,"burial in war zone, sad. ashes to ashes"
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,16,3,Sad the person is dead.
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,16,7,Hot a lot of work loss of li
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,16,4,"finallity and closure, maybe covering up or d"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,16,7,"how sad, unexpected discovery"
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,16,7,Oh you are burying someone.  I am frightened and scared.  If they are alive it's even worse.
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,16,8,goog
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,16,9,goog
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,16,6,I hope that this is a sacntioned burial and not a murder
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,16,8,What a horrible way to be dead
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,16,5,"Very sad, but at least he is getting a good g"
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,16,3,He's putting in the work! He'll win someday.
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,16,3,Looks like someone died and is getting buried. Its life.
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,16,3,"I think that this could be a set and not real, but if it is I feel sad for this man. At least he can be burried."
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,16,3,Oh sad to see someone in the ground like this.
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,16,8,Sad day when you bury your family or friends. Or is this something else ?
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,16,7,Horrible murder burial.
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,16,6,this looks like a mass grave used in war. it makes me feel a bit
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,16,3,curious about why is he doing tht
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,16,8,Is that a person he is burying.  Yes I see
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,16,3,death is a natural part of life. still always a little sad though.
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,16,4,Looks kinda fake.
empty-50,A11FHRIUGW7NFB,control,control,17,10,This person is deceased and I am shocked at how the others are just standing there
empty-50,A32K4W6B31XWVR,control,control,17,NA,Looks like a dead body. Ouch.
empty-50,A39C60IA4WVVJP,control,control,17,10,Shock. I do not like seeing this at all I am over this survey
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,17,5,Man was murdered  we dont know why though and the onlookers dont look too horrified. Sad situat
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,17,10,This person looked like the got run over. This is horrific and so sad
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,17,10,Terrible to see a dead man in the street. Hope he gets justice.
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,17,5,"This looks like a murder or one hell of an accident where someone really was hurt in an unspeakable way, and then demeaned by"
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,17,10,What a sad murder scene. Looks like a brutal murder. I hope they found who did it
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,17,10,This scene is horrible. The dog licking the blood makes it even
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,17,10,"Oh this is horrible,"
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,17,7,"something disturbing happened, there is a lot of blood makes me squ"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,17,9,Yikes!  No.  Get those dogs away.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,17,10,what a tragedy my gosh
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,17,9,oh my gosh how sad!
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,17,8,"Oh man, what happened? Gun shot??"
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,17,10,a man shot or beaten to death on street
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,17,8,A horrible scene.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,17,10,so awful to see someone brutally killed and the dog
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,17,10,Just awful.  So much blood.  A gunshot perhaps!
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,17,8,So sad that he died in trauma
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,17,8,O my this is brutal and everyone is just standing there
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,17,9,I feel horror seeing this image and upset no one seems to be helping.
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,17,8,I'm sad to see a potentially dead person laying out in the street.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,17,9,Sadd and gross. This man is obviously dead and the dog is living the blood up.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,17,10,Sad that he is hurt
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,17,9,I feel sad and afraid for this man life. DId he get hit
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,17,6,Terrified this man has gotten killed brutally.  So much blood
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,17,7,I feel frightened for the community if these murders are truly happening
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,17,10,This is gross! Get those dogs away and get help!
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,17,8,"Sad, Someone losing their life is sad"
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,17,10,i feel awful seeing this. It makes me feel disturbed and sad
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,17,10,the man got accident badly
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,17,4,looks like a scene from a movie
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,17,10,This is so sad.  Senseless murders happen too much.  I feel sorry for these people
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,17,6,At least the dog looks happy.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,17,8,Sad a bad accident occurred with concerned
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,17,10,I can't rethink this one - it's awful.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,17,9,someone spilled a bucket of paint and s
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,17,2,men are helping to clean up after a disaster.
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,17,3,This looks like it was staged
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,17,10,BAD VERY
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,17,10,This is horrible. I can't even look at it.
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,17,9,Brutal! People just standing over him with dogs sniffing the blood?
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,17,9,that is absolutely sickening.
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,17,10,Horrific murder with blood everywhere is very disturbing.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,17,3,Looks like a senseless death.  Sad.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,17,5,Oh Lord why is the dog there sniffing blood.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,17,9,Something very bad happened here.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,17,9,There is a pool of blood. This is really gross. I hope he isn't dead.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,17,8,Looks like he was maybe hit by a car and killed.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,17,7,They are sad for this tragic accident
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,17,6,Gruesome sighting of death
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,17,8,This is a very upsetting scene.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,17,9,I hope he is ok
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,17,6,Family seems concerned but lucky to be alibee
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,17,5,This guy met a serious road accident.
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,17,5,Someone pretending to be hurt or dead in the streets
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,17,9,they look to have found a dead man what has lead this man to this? his fault or a random kill how sad
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,17,8,oh man thats a lot of blood gross
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,17,7,"He deserved it, I wonder what he did. Probably a rapist."
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,17,8,Looks like this person was murdered. Terrible! The others are just standing. Where is the help?
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,17,8,"just another day in paradise, to bad for sure."
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,17,6,Hit by a car maybe? kinda gross
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,17,8,bloody mess waste of
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,17,7,"yuck, someone get the dogs away, the poor man"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,17,9,terrible! why are they so calm
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,17,8,That looks painful.  Is he still alive.  I feel guilty and sorry for him.  It looks like it hurts.
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,17,7,acsent d
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,17,10,acsent d
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,17,3,child
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,17,7,This is horrible.  I can't believe the people watching.
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,17,8,This person was murdered and it is a horrible way to go
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,17,3,The heart of this person seem just enormous!
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,17,8,I hope he at least went quickly.
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,17,2,What happened? Was it an accident or a murder. Good greif.
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,17,5,I think this is a bad image. They need to get him help. Maybe it was an accident.
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,17,8,Omg  I know this is
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,17,9,Left for dead after an accident. A reality in a lot of countries.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,17,9,Man killed in a war torn ccountry.
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,17,10,"this bringsme chills. so depressing and the dogs make me more worried, they should drink that"
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,17,1,curious about somebody do something to the
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,17,NA,The fire was very bad to see in the image
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,17,8,This is a bad situation but
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,17,3,the adults in the scene seem to be handling the situation well
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,17,9,Absolutely tragic image.
empty-50,A11FHRIUGW7NFB,control,control,18,8,I feel awful for these children and want to rescue them
empty-50,A32K4W6B31XWVR,control,control,18,5,It looks like the kids are covered in coal.
empty-50,A39C60IA4WVVJP,control,control,18,9,This is absolutely heartbreaking. Those poor poor babies.
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,18,3,Looks like kids in a coal mine. Sad they have to work so young
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,18,3,two kids look very upset. I am wondering what happened
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,18,8,"Poor boys, not sure if they are forced to work in that plant or what."
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,18,2,These children look like they have seen something awful and I feel bad that they possibly have experienced the ravages of war or poverty in this manner.
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,18,8,"Poor little kids. They look homeless, dirty and hungry"
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,18,7,2 children in trouble. I hate to see anything bad happen to kids. It makes me sad.
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,18,7,"sadness, looks like war."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,18,4,"looks like eally tough living conditions, my heart goes out to these boys"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,18,3,Look like coal kids
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,18,6,poor children war ?
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,18,8,poor kids.
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,18,6,"So much pollution close to home, very sad and scary"
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,18,8,child labor in coal mine
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,18,8,This children live in poverty.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,18,7,the future health for these is very depressing
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,18,8,very sad.  Children of war perhaps?
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,18,7,"heart wrenching. they look so sad,"
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,18,2,I feel bad that these kids have to endure wa
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,18,7,I feel sad seeing these kids look this way.
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,18,4,I'm sad that these children looked like they've suffered from smoke from a fire.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,18,6,Sad these boys don't look happy at all.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,18,9,Sadness for the children they look fearful
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,18,5,sadness they look homeless or funny being bad
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,18,7,Disgusted for the working condition of these children covered in soot. Hungry
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,18,1,I feel like these boys are playing in an area they should not be playing in.
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,18,8,They seem alone and lost. Maybe looking for their family.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,18,1,Boys being boys. Playing in the dirt!
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,18,7,I feel depressed about how we treat the environment and our future generations
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,18,10,the kids looks so poor
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,18,4,Kids were playing and got dirty
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,18,4,These children need a bath.  I want to clean them up
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,18,1,This is a happy scene of two boys playing outside. Makes me smile.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,18,4,Poor kids but they got out of a bad situation care for them
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,18,NA,Cute kids
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,18,2,"he is helping someone into the van, maybe they are disabled"
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,18,1,the boys are waiting for their father to get off work to take them to the park
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,18,2,thos
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,18,10,FEEL BAD
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,18,10,Horrible to see children going through hardships. Very sad.
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,18,7,Sadness that these poor kids are experience stress and pain.
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,18,5,I think this is a  sad picture
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,18,7,I feel like these kids are suffering immensely and I think they've lost someone.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,18,5,Sadness.  Are these children getting enough food?
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,18,5,Poor children. What happened to them?
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,18,9,I feel bad for these children.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,18,6,These children appear to have been in a fire of some sort. They appear okay thought
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,18,3,Children possibly living in poverty or playing in the mud?
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,18,6,They are escaping a desperate
id-eiwzx-2998-2,A1UG9D6DY5EWLK,reappraisal & motivation,reapp_target,18,5,they will be rescued and the
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,18,3,We get through the toughest situations throu
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,18,4,These children seem to have escaped unharmed.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,18,1,Is this children of the corn 2022?
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,18,5,Boys lucky to escape the coal dust. They can breath now
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,18,1,These boys are helpless
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,18,2,Typical children playing in the dirt getting dirty.
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,18,8,kids living in a dirty place they must have a tough time growing up here in this sick place
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,18,3,looks like those kids are workin in a coal mine
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,18,9,"Poor kids, global warming is real. Stop pollution and use of fossil fuels!"
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,18,7,The poor children live in a very poluted area. That's not fun.
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,18,8,war is sometimes neccesary but always evil
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,18,8,Looks like war refugees or something.
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,18,6,frustrating pain for anyone
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,18,7,"abuse, child labor or suffering from war"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,18,6,"Poor , poor kids. I hope their future is better"
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,18,6,Oh those children are dirty.  It looks like a coal mine.  They could have had fun playing.  I feek ambivalent.
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,18,4,"Poor kids, looks like they are from coal country"
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,18,5,How did the children get dirty and what going on behind them
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,18,4,I hope they have someone near for support.
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,18,1,"This looks like an old album cover, lol."
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,18,3,Are they working at a mine. They look ok - kids.
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,18,5,I think this children will have a hard life but it can get
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,18,8,Its almost time to have supper.  We have
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,18,7,Back when they used children.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,18,8,Kids suffering from working in poor conditions.
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,18,3,"these look like young works with rough conditions, at least they are taking home money for their family"
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,18,5,sad about the situation that those kids are living
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,18,7,very  sadlooking of
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,18,3,Dirty faces  Playin?  Fighting? don kn
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,18,2,feels relevant given recent news. hopefully they turned out ok
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,18,4,"Sad image, but it looks like it is from a movie."
